B11,B2,B3,B4,B8,NDMI,NDVI,NDWI,SAVI,pineapple,latitude,longitude
0.245,0.04475,0.07295,0.0741,0.3053,0.10957658,0.6093832,-0.6142763,0.3943597817083247,0,10.420142885437008,-85.09134323647446
0.2168,0.0393,0.0653,0.0395,0.3582,0.24591306,0.8013578,-0.6916175,0.5325275810392447,0,9.473408407503443,-84.05935863807795
0.181,0.0231,0.0382,0.0209,0.2924,0.23531899,0.86658156,-0.76890504,0.5007377384781817,0,10.85923939631463,-85.67210406765773
0.089,0.0031,0.0164,0.0127,0.199,0.38194445,0.8800189,-0.84772515,0.3926513999529827,0,9.58830293234233,-83.5890905868414
0.1952,0.02475,0.0444,0.03365,0.2498,0.12269663,0.76256835,-0.6981645,0.4138426153498022,0,10.346121706025558,-85.8477247057031
0.0723,0.0106,0.0272,0.0133,0.164,0.38806602,0.84997183,-0.71548116,0.3337516694606756,0,10.162955219593588,-83.25258168141022
0.0855,0.02665,0.0354,0.03245,0.1213,0.17311409,0.57788616,-0.54818124,0.2038623222964582,0,10.580941321294402,-85.06744804991689
0.3439,0.3584,0.3602,0.3548,0.4199,0.0995025,0.08403255,-0.07652867,0.0766062778603321,0,9.36596989952275,-83.28599900997946
0.5466,1.0048,0.9592,0.9264,0.8966,0.24251665,-0.01634668,0.03373209,-0.0192423574876172,0,8.84791147517102,-83.52800514752126
0.1706,0.017,0.03805,0.0209,0.2721,0.22927491,0.8573379,-0.75463486,0.4751576315716745,0,10.49155895052451,-85.77307470559276
0.1336,0.0691,0.0788,0.0729,0.1632,0.09973049,0.3824651,-0.34876034,0.184010341539431,0,10.156217854962692,-84.7263577365367
0.2328,0.1064,0.1293,0.1169,0.3394,0.18629847,0.4876178,-0.44826114,0.3490013572943218,0,10.539618818224904,-84.76507512528225
0.3534,0.4152,0.3942,0.3686,0.4443,0.11395262,0.09312337,-0.05974955,0.086487909936288,0,9.403429646870533,-83.8989195283342
0.2226,0.0346,0.058,0.038,0.2996,0.1474531,0.77488154,-0.67561525,0.468481384571914,0,9.527666650664262,-84.41257620779375
0.0975,0.009,0.027,0.0153,0.2624,0.45818284,0.88980913,-0.81340706,0.4765976612405285,0,9.414119598751554,-83.52540003319731
0.1613,0.094,0.1116,0.0947,0.3264,0.3385278,0.5502256,-0.49041098,0.3773206068909125,0,9.645615447469156,-83.2862685045647
0.49085,0.6648,0.6544,0.6394,0.6974,0.17382704,0.04338717,-0.031809427,0.0473649574138956,0,8.666182293193641,-83.19473017711292
0.21225,0.03415,0.0533,0.0498,0.213,0.0017636808,0.6210046,-0.59969956,0.3209229122475443,0,10.259344449579613,-84.93809064900367
0.1845,0.0206,0.0412,0.021,0.3124,0.2573959,0.8740252,-0.7669683,0.5244780579052651,0,9.92148807122226,-84.59942578689062
0.0461,0.0265,0.0298,0.0171,0.1044,0.3873754,0.7185185,-0.55588675,0.2106999205158518,0,10.704100346747188,-83.62708932335964
0.2831,0.0966,0.1312,0.1576,0.2144,-0.13809048,0.15268816,-0.24074073,0.0977064105188938,0,9.51419192140247,-84.3272362558024
0.1624,0.01855,0.0389,0.02175,0.2595,0.2301493,0.84533334,-0.7392762,0.4564799974273681,0,10.574203956663505,-85.33577482528338
0.17785,0.0115,0.0294,0.01705,0.2542,0.1767157,0.8742857,-0.7926657,0.4612317823254248,0,8.944390536685457,-82.95847325738949
0.2499,0.03425,0.05295,0.06465,0.2154,-0.07414572,0.53829676,-0.6053661,0.2898852586701577,0,10.522550827826633,-85.15305749649347
0.23235,0.03025,0.0615,0.03265,0.33,0.17364632,0.8199366,-0.68582374,0.5170405264852309,0,8.226367130088724,-82.93826116349679
0.0861,0.0079,0.0163,0.0075,0.1562,0.2893108,0.90836895,-0.8110145,0.3360705258318699,0,9.23993626516078,-83.49485731353725
0.1023,0.0126,0.0269,0.0199,0.226,0.3767895,0.8381456,-0.7872677,0.4144657410647889,0,9.60941334151914,-83.74036688068712
0.14605,0.04015,0.05275,0.0325,0.2558,0.27311185,0.7745404,-0.65807813,0.4249017020517101,0,10.638433499478051,-84.84843878364855
0.1993,0.0334,0.0693,0.04105,0.3504,0.2748772,0.790267,-0.6697641,0.5205283575328573,0,10.30893145326301,-84.95659594385654
0.15285,0.034,0.04715,0.0365,0.2257,0.19244486,0.7215866,-0.65438884,0.3723432270337247,0,9.84315497844704,-84.24962181525447
0.1728,0.0225,0.0485,0.0227,0.392,0.38810197,0.89052325,-0.77979565,0.6056083848950591,0,9.45616075404835,-84.0153411891561
0.26145,0.04635,0.07825,0.0684,0.3183,0.098059535,0.6462374,-0.60534614,0.4227472692597359,0,9.916547337159603,-84.2160248236284
0.1449,0.0376,0.049,0.0352,0.2895,0.33287296,0.78318447,-0.7104874,0.4625318278107308,0,9.64256117550315,-84.04489576200363
0.1796,0.0196,0.04315,0.02455,0.2771,0.21348806,0.8372286,-0.73052305,0.4725565974077039,0,10.026051970293773,-85.54346531897181
0.4348,0.4008,0.41805,0.4015,0.56165,0.1273019,0.16627732,-0.14657548,0.1641834350860531,0,8.778561535236994,-82.99638216237933
0.1913,0.1936,0.2042,0.1894,0.393,0.34519938,0.34958792,-0.316142,0.2821507796780598,0,10.904244992049017,-85.46028132366236
0.18,0.0627,0.07225,0.0651,0.2201,0.10022493,0.54347825,-0.50572944,0.2961029060680291,0,8.834616408966053,-82.97796669905487
0.2609,0.0412,0.0623,0.0791,0.1942,-0.14656119,0.42114893,-0.51423,0.2232639289535442,0,10.93469788018067,-85.67740412783404
0.1333,0.01385,0.02575,0.01615,0.1996,0.19915888,0.8502897,-0.7714666,0.3844568586437196,0,10.189365688946703,-85.7064197115111
0.1833,0.02515,0.05465,0.032,0.3236,0.27678043,0.82002246,-0.71103764,0.5112201860577005,0,10.097108709267628,-85.70552139622698
0.1334,0.01375,0.0276,0.0143,0.2257,0.2570315,0.8808333,-0.7820766,0.4285135222423666,0,8.632225975453924,-82.9044845088139
0.14475,0.0259,0.04165,0.02265,0.2843,0.32525346,0.85241896,-0.7444393,0.4863684243738438,0,10.906850106372964,-84.77603457174851
0.20765,0.019,0.03685,0.02165,0.2727,0.1354221,0.8528962,-0.76191247,0.4740668633908491,0,10.06782363100533,-85.64299865245226
0.3707,0.3696,0.3372,0.3074,0.516,0.163866,0.2533398,-0.20956399,0.2364364411296922,0,9.196817131523042,-83.62879612239946
0.0265,0.0009,0.0064,0.003,0.061,0.39428574,0.90625,-0.81008905,0.1542553207079915,0,9.102404195162082,-83.48057410051975
0.15255,0.0365,0.06135,0.04845,0.2506,0.24320975,0.67597395,-0.60666776,0.3794818976069534,0,10.641667434500881,-85.42264191325775
0.2909,0.1898,0.2146,0.1994,0.4637,0.2289955,0.39858243,-0.36724165,0.3408563400572363,0,9.534673509880395,-83.27432091128591
0.1484,0.0122,0.029,0.0125,0.2977,0.33467832,0.91940683,-0.8224671,0.5280177583929031,0,9.701310995084567,-83.37286609795382
0.17995,0.03845,0.0627,0.0451,0.2925,0.23822625,0.7328199,-0.6469594,0.443051562959664,0,10.663586327433398,-85.09331953009952
0.2039,0.0351,0.0738,0.0508,0.3146,0.21350048,0.72194856,-0.6199794,0.4572451948866443,0,9.684422667743119,-84.55037777237769
0.2097,0.1454,0.139,0.103,0.4484,0.3627108,0.6264055,-0.526728,0.4927715336626999,0,10.419514064738124,-83.61981296955828
0.2165,0.0478,0.0822,0.0468,0.442,0.34244496,0.80851066,-0.68637925,0.5995145673223571,0,10.400290117657965,-83.6447861344568
0.446,0.3294,0.3536,0.3588,0.424,-0.025287373,0.083290756,-0.09053498,0.0762394779714766,0,9.103033015860966,-83.29417367906495
0.20895,0.0217,0.0508,0.0273,0.3805,0.291034,0.86611086,-0.7644331,0.5836087126391296,0,10.236347578306153,-85.48076291214028
0.1664,0.0219,0.0466,0.03525,0.2759,0.24756953,0.77342117,-0.7110078,0.4450163414474257,0,9.021555819591324,-83.16993667527122
0.318,0.1952,0.2188,0.2172,0.3692,0.07450525,0.25920874,-0.2557823,0.209867447832802,0,10.82564240468856,-85.19950039668245
0.18625,0.02005,0.0414,0.0254,0.3075,0.24556963,0.8474016,-0.76268274,0.5080441893941782,0,10.30201442557529,-85.7154028643523
0.4352,0.39045,0.4031,0.39705,0.5096,0.0787468,0.1241383,-0.116686724,0.1200191862848254,0,8.829226517261334,-83.0547726558471
0.1398,0.0157,0.0332,0.0194,0.2896,0.3488589,0.87443364,-0.7942999,0.5009888918752609,0,10.009073811423914,-83.36433210275469
0.1283,0.0182,0.0339,0.0158,0.27445,0.36288023,0.89112836,-0.78012,0.4909522374652055,0,8.717026938274806,-83.18790298095361
0.1893,0.02605,0.0449,0.0346,0.2128,0.058443163,0.720291,-0.65153277,0.357639810073196,0,10.09495275258574,-84.88473072112697
0.2097,0.0374,0.0744,0.0509,0.35,0.25067,0.74607134,-0.64938736,0.4980019889800131,0,9.795184942275057,-84.4227271705043
0.15665,0.02395,0.04175,0.0263,0.2489,0.22746885,0.80886626,-0.7127129,0.4307275489825037,0,10.256380009142019,-85.7567253674218
0.1995,0.0289,0.0604,0.0418,0.295,0.19312435,0.75178146,-0.6601013,0.4538718770610019,0,9.84405329373116,-84.0837029822776
0.2886,0.2146,0.2364,0.21,0.4652,0.23427966,0.3779621,-0.32611176,0.3257318074757295,0,10.514915147911617,-83.64011489497938
0.15135,0.01985,0.0451,0.0231,0.3114,0.34586707,0.8618834,-0.74698454,0.5182144956273641,0,10.13861087539395,-85.78735791861027
0.1598,0.029,0.0535,0.0318,0.372,0.39902222,0.8424963,-0.74853116,0.5646160703828098,0,8.89390521771794,-82.808993594112
0.1628,0.0231,0.0456,0.0215,0.30625,0.30583096,0.8688024,-0.74079865,0.5160072538726092,0,8.724842281246646,-83.07444576056932
0.1933,0.0338,0.065,0.0477,0.3227,0.2507752,0.7424406,-0.6646892,0.4739200316355216,0,9.309645531208455,-83.70856651962929
0.1291,0.0447,0.0662,0.0393,0.2576,0.33229896,0.7352644,-0.59110564,0.4109047725914113,0,9.86112128412943,-83.79857771109806
0.1723,0.0251,0.0429,0.0245,0.273,0.2261397,0.8352941,-0.72839504,0.4673981231725918,0,10.89607032296353,-85.62844594484953
0.15565,0.03545,0.0623,0.03835,0.3349,0.36540616,0.7945077,-0.6863041,0.5093901973821565,0,10.968025377221503,-84.80540948153921
0.2405,0.0328,0.0694,0.0523,0.346,0.17988062,0.7373839,-0.6658642,0.4904263479739028,0,9.669959791668795,-84.37394865057661
0.3289,0.3514,0.357,0.348,0.41285,0.11317827,0.08523363,-0.0725466,0.0771503391687991,0,9.921398239693849,-83.26569708455835
0.1307,0.0217,0.0423,0.0254,0.3062,0.40169373,0.84680337,-0.7572453,0.5064935044427503,0,10.301385604876407,-83.4238005745634
0.1504,0.0525,0.0832,0.0652,0.3577,0.40799055,0.69165283,-0.6225901,0.4754036060842722,0,9.742723329682477,-83.27432091128591
0.21445,0.0329,0.05805,0.0496,0.2617,0.09923344,0.68133634,-0.6369038,0.3921484063992947,0,10.444397398108235,-85.30145918143002
0.2184,0.02575,0.04625,0.0446,0.2223,0.008849538,0.6657924,-0.65555763,0.3475681240064971,0,10.039886025669214,-85.35751405515907
0.1973,0.0317,0.0515,0.0567,0.238,0.093498744,0.6152019,-0.64421415,0.3422046165679704,0,10.886727844008687,-85.86596050597073
0.1581,0.02045,0.0381,0.0233,0.2402,0.20612605,0.8231499,-0.72619474,0.4261296644013551,0,10.221525376118182,-84.87943066095067
0.28385,0.04345,0.08045,0.0503,0.4158,0.18859428,0.7841665,-0.67576826,0.567487846197066,0,10.76302982938543,-84.69383872325157
0.1715,0.03165,0.05465,0.03935,0.2754,0.23249052,0.7499603,-0.6688381,0.4345811782260651,0,10.71613777155439,-85.37997193726207
0.1887,0.022,0.0523,0.028,0.3226,0.26188147,0.8402738,-0.72099227,0.5195156421044709,0,9.71253993613606,-84.39119630403171
0.2201,0.0307,0.0537,0.0514,0.3362,0.20870034,0.7347781,-0.72454476,0.4812978842609045,0,9.76859480986512,-84.04229064767969
0.1727,0.0234,0.0562,0.0272,0.3536,0.3437203,0.85714287,-0.72571987,0.5558583048270697,0,9.711192463209882,-84.40071844604337
0.1882,0.023,0.0487,0.0363,0.264,0.16762495,0.7582418,-0.68851936,0.4267774570082856,0,10.626216411614026,-85.60410160064988
0.29235,0.18515,0.19885,0.1815,0.3426,0.07914008,0.30738407,-0.26549077,0.235963265356188,0,11.076811358128378,-84.68467590735355
0.2899,0.2878,0.2746,0.2586,0.3457,0.08779105,0.1441337,-0.11462195,0.1183102415035246,0,9.751796314052083,-83.68062891429317
0.21725,0.0468,0.08185,0.0744,0.2515,0.073066674,0.5434182,-0.50892454,0.3216491244241801,0,10.543661237003441,-85.54903487373336
0.23665,0.0493,0.07855,0.04915,0.3597,0.20633854,0.7595695,-0.6415288,0.5125433150307772,0,10.662059191450394,-84.8307419725514
0.34355,0.30295,0.3087,0.28695,0.4877,0.17341353,0.25914928,-0.22476143,0.2362413174270395,0,8.509246613057961,-82.87780454487554
0.1489,0.03175,0.07315,0.0473,0.3205,0.36557305,0.742795,-0.62835,0.4722286085943925,0,10.345492885326674,-85.22114979502973
0.0392,0.0049,0.0147,0.0053,0.0888,0.3875,0.8873539,-0.715942,0.210823090220003,0,9.404327962154653,-83.57157343880105
0.158,0.0995,0.1162,0.1188,0.2232,0.17103879,0.30526316,-0.31526223,0.1859857391638781,0,8.911063039644624,-83.53761712106134
0.2375,0.0422,0.0796,0.0453,0.4676,0.32633668,0.8233574,-0.7090643,0.6253825557624916,0,10.12899890185387,-83.62987410074041
0.1242,0.0169,0.0339,0.0165,0.2814,0.38757396,0.8892246,-0.7849667,0.4979947302385803,0,10.009253474480738,-83.35633709672602
0.2203,0.02955,0.0583,0.04195,0.3221,0.18768437,0.76953715,-0.69348055,0.4863434019845482,0,8.636088731175638,-82.8781638709892
0.30275,0.0492,0.07745,0.1124,0.2385,-0.11870669,0.35936162,-0.50973254,0.2222940345489261,0,10.41053091189693,-85.57158258736476
0.2131,0.0285,0.0518,0.0298,0.2918,0.15587243,0.81467664,-0.6984866,0.4783349474331086,0,8.809733075595942,-83.29893475007079
0.1194,0.0202,0.04765,0.01785,0.3645,0.5065096,0.90663004,-0.7687735,0.5893069491102285,0,8.338117551433193,-83.11028854040568
0.1815,0.0325,0.0553,0.0495,0.2226,0.10170749,0.6361632,-0.6020151,0.3362906337270782,0,9.251165206212274,-83.58423968430714
0.1552,0.037,0.0605,0.0262,0.3806,0.42067936,0.8711898,-0.7256858,0.5862373230185682,0,8.572667672116799,-83.55773938342561
0.16965,0.0215,0.04565,0.0232,0.3296,0.32038057,0.86848074,-0.7566955,0.5389305894660075,0,10.287731212557789,-85.39686026460352
0.31205,0.10185,0.137,0.1246,0.4234,0.15140389,0.5452555,-0.5110636,0.4276717694540717,0,10.673198300973477,-84.72042885566151
0.5096,1.3528,1.34,1.3144,1.2696,0.4271583,-0.017337432,0.026977314,-0.0217898463139455,0,10.675444089183776,-83.61361459409785
0.2296,0.0859,0.1112,0.0963,0.3256,0.17291066,0.54349375,-0.4908425,0.3730881884067979,0,9.06413596405859,-83.35103703654971
0.1852,0.0252,0.0435,0.0266,0.3332,0.28549382,0.85214007,-0.769047,0.5348918450705418,0,11.082291081361507,-85.63150021681552
0.10045,0.03255,0.0377,0.0228,0.188,0.30351877,0.7836812,-0.6659282,0.3486212603791859,0,10.738326159072141,-84.97393342884004
0.1345,0.03965,0.0566,0.04515,0.2208,0.24289334,0.6604625,-0.591925,0.343984588995133,0,10.773270623624391,-84.75887674982182
0.1718,0.043,0.0645,0.0359,0.3562,0.34924242,0.81688344,-0.6933682,0.5385607086992852,0,10.77506725419263,-83.67595767481575
0.0774,0.0068,0.0229,0.0119,0.2254,0.48877147,0.899705,-0.81554574,0.4343550797958393,0,9.479966109077516,-83.4201174818985
0.1949,0.0282,0.048,0.0314,0.3208,0.24413419,0.8216922,-0.7396963,0.5093874779547467,0,9.342344207550406,-83.74351098418153
0.1559,0.0139,0.0288,0.0141,0.293,0.30541325,0.90817326,-0.82100683,0.5183372715588422,0,9.674900525731452,-84.31322253737014
0.28355,0.0483,0.07435,0.09885,0.2497,-0.06347867,0.432793,-0.5411202,0.2666607732841379,0,10.538630671412372,-85.6229662216164
0.2455,0.0397,0.0597,0.0676,0.183,-0.14585765,0.46049482,-0.5080346,0.2306155118627319,0,10.852951189325793,-85.70480274399968
0.275,0.0433,0.0637,0.0686,0.1896,-0.18381403,0.46862897,-0.4970391,0.2393827605751124,0,11.02399041942215,-85.38841610093279
0.3335,0.426,0.4252,0.382,0.5504,0.24538977,0.1806092,-0.12833132,0.1763474071074793,0,9.952569780052796,-83.2750395635132
0.2141,0.151,0.185,0.1898,0.2612,0.09909532,0.15831488,-0.17077546,0.1126183220352447,0,10.992369721421143,-85.10939937368526
0.1377,0.0317,0.0458,0.021,0.3448,0.42922276,0.88518316,-0.765489,0.5609840566932736,0,8.626297094578735,-83.48632331833811
0.1435,0.0167,0.029,0.0157,0.2188,0.20783879,0.8660981,-0.76594025,0.414771945498338,0,9.340008587811695,-83.64307933541697
0.1151,0.0266,0.0666,0.03535,0.1954,0.25861514,0.6936078,-0.49160305,0.3285323326319082,0,10.287821044086202,-85.23534317651882
0.1495,0.07045,0.08925,0.08775,0.2091,0.16620189,0.4087923,-0.4017094,0.2284306789226014,0,10.927511357907713,-84.72006952954787
0.1774,0.0196,0.04985,0.0266,0.2413,0.15261526,0.8014184,-0.6575648,0.4193905492999479,0,10.603668697982625,-85.53996188936375
0.19185,0.02515,0.0581,0.0351,0.3271,0.2606224,0.8061844,-0.6983385,0.5080027893272794,0,10.029914726015488,-85.20686658201224
0.23085,0.03505,0.0599,0.05905,0.2349,0.0086956555,0.59823096,-0.5936228,0.3322312426741705,0,10.609148421215755,-85.52585833940307
0.15405,0.02135,0.04705,0.0249,0.3301,0.363627,0.8597183,-0.75049716,0.535438595092381,0,10.598188974749496,-85.24181104656448
0.0492,0.0242,0.0298,0.024,0.1009,0.34443706,0.61569256,-0.5439939,0.1845895376024118,0,9.791052691968106,-83.59178553269375
0.1832,0.0199,0.0464,0.0221,0.3789,0.3481587,0.8897756,-0.7818011,0.5940066514045945,0,9.687746434294361,-83.42577686818846
0.11925,0.0227,0.0445,0.02425,0.2864,0.41205472,0.8438757,-0.73103654,0.4850736924145892,0,8.480500523966137,-83.10552746939985
0.2243,0.0526,0.086,0.0468,0.4408,0.32551497,0.80803937,-0.67350036,0.5984204260064052,0,10.779289336027992,-84.0198327655767
0.1617,0.0159,0.0367,0.021,0.263,0.23852134,0.8521127,-0.75508845,0.4630102199275226,0,9.203195170040292,-83.35454046615779
0.15155,0.0174,0.03645,0.0187,0.2767,0.29223585,0.873392,-0.7672042,0.4865476365367503,0,10.443768577409351,-85.71531303282389
0.1393,0.0125,0.0339,0.0149,0.3405,0.4193414,0.9161508,-0.81891024,0.5709609512328044,0,9.685680309140887,-83.3929883603181
0.0593,0.0058,0.013,0.0118,0.1077,0.28982034,0.80251044,-0.7845899,0.2322033839292401,0,9.594501307802755,-83.76839431755164
0.1536,0.0185,0.0371,0.02,0.321,0.35271809,0.88269794,-0.7927953,0.5368608921823881,0,10.82707970914315,-85.60742536720113
0.14055,0.01095,0.03395,0.0167,0.3145,0.3822657,0.8991546,-0.80513704,0.5374157901537888,0,10.017517975094638,-85.34224269532905
0.1131,0.0177,0.0418,0.0226,0.3699,0.531677,0.8848408,-0.7969395,0.5836974651598899,0,9.588033437757094,-83.85292578578729
0.1745,0.01985,0.03925,0.0328,0.2208,0.11712622,0.7413249,-0.69813496,0.3742038174447782,0,10.255661356914723,-85.35814287585796
0.1225,0.0184,0.0371,0.0257,0.2858,0.399951,0.834992,-0.7702075,0.4807763546210067,0,9.383307384506256,-83.27710568866668
0.43105,0.2864,0.3275,0.3106,0.6618,0.21114519,0.36116824,-0.33791575,0.357783216123485,0,9.912954076023125,-83.40583426888101
0.4123,0.4348,0.4356,0.4144,0.5692,0.15985735,0.15738101,-0.13296175,0.1565111576412494,0,9.824649683594176,-83.34690478624276
0.269,0.2272,0.2208,0.2028,0.3498,0.1305753,0.26601517,-0.22607781,0.209481263764569,0,10.896699143662413,-85.3561665822329
0.18855,0.0325,0.04865,0.02895,0.2749,0.18631998,0.80944544,-0.69927365,0.4589475506299386,0,10.246408709488293,-85.08011429542297
0.17805,0.0412,0.06515,0.04535,0.2439,0.15606116,0.6864304,-0.57838535,0.3773519172446621,0,10.844776520240305,-84.5760695895035
0.23385,0.0348,0.06135,0.05375,0.2806,0.09087376,0.6784806,-0.6411756,0.4078324572289485,0,10.507908288695484,-85.64605292441827
0.1669,0.024,0.0549,0.038,0.3206,0.31528208,0.7880647,-0.70758986,0.4937106981820093,0,9.514012258345646,-83.5771429935626
0.1874,0.03835,0.06885,0.06705,0.235,0.1126894,0.55603373,-0.5468159,0.3141013586810188,0,10.320968878070213,-85.12134696696405
0.2496,0.05,0.0955,0.083,0.4544,0.2909091,0.6911053,-0.6526641,0.5370156249103375,0,9.81189360655968,-84.46719377706822
0.1263,0.0164,0.0213,0.0136,0.1891,0.1991122,0.8658115,-0.7975285,0.3746264360370906,0,8.897049321212359,-83.13193793875297
0.2162,0.0534,0.0797,0.0425,0.3837,0.27921322,0.8005631,-0.6560207,0.5525804486624215,0,10.680025497132785,-84.82804702669902
0.1388,0.0233,0.0544,0.0305,0.3188,0.39335665,0.825365,-0.7084673,0.5091840358253179,0,10.980062802028705,-85.67794311700452
0.2086,0.0328,0.0587,0.0305,0.4476,0.36421824,0.8724116,-0.76812166,0.6396585270813567,0,10.189455520475114,-83.48704197056541
0.7182,1.1096,1.0408,0.9784,1.0608,0.19258006,0.040407985,-0.00951655,0.048676728503044,0,8.590364483213953,-83.65888968441747
0.1545,0.023,0.03445,0.0306,0.1599,0.01717558,0.67874014,-0.645485,0.2808834080645635,0,9.809378323764145,-85.24666194909872
0.051,0.0084,0.0134,0.0113,0.0875,0.2635379,0.7712551,-0.7343905,0.1908817592468212,0,9.272814604559555,-83.37861531577218
0.1713,0.0305,0.0475,0.0298,0.2986,0.2709087,0.818514,-0.72551286,0.4867213770194919,0,8.48436327968785,-83.57965827635813
0.1363,0.0294,0.04315,0.02685,0.2194,0.23362386,0.78192896,-0.6713007,0.3870351811172486,0,10.203738733492616,-84.80549931306763
0.0991,0.01495,0.02395,0.0145,0.13375,0.14880827,0.80438447,-0.6962587,0.2759352237047003,0,10.09028151310832,-84.81600960189184
0.20665,0.2138,0.21525,0.20275,0.27675,0.14501446,0.15432742,-0.12499999,0.1133231259998382,0,8.681902810665733,-83.21988300506827
0.2348,0.0479,0.08335,0.06275,0.3218,0.15630615,0.67364454,-0.5885474,0.4392911642792604,0,10.532342464423536,-85.01579492108002
0.1812,0.0862,0.1003,0.0766,0.3364,0.29984546,0.6290557,-0.5406458,0.4268346132527663,0,10.282520983909897,-83.6755983487021
0.13375,0.0164,0.02865,0.0153,0.2468,0.29707003,0.88325065,-0.79197675,0.4556488722057649,0,10.01302639867404,-85.71432488601135
